zincid;molecular_formula;binding_energy;charge;2D;binding_energy AD4;standard deviation
ZINC000257268735;C23H4N8O2;-10,3;0;img/ZINC000257268735.jpg;-4,73;0,24
ZINC000049783789;C37H8N10O6;-10,9;1;img/ZINC000049783789.jpg;-3,1;0,54
ZINC000012405939;C19H5IN7O5;-10,6;0;img/ZINC000012405939.jpg;-5,14;0,15
ZINC000029125043;C27H4N7O6;-10,3;0;img/ZINC000029125043.jpg;-5,6;0,75
ZINC000257254619;C27H2CLN7O5;-11,8;0;img/ZINC000257254619.jpg;-5,75;0,41
ZINC001164955624;C21HCLN7;-10,3;1;img/ZINC001164955624.jpg;-6,26;0,23
ZINC001240680721;C20N4;-10,6;0;img/ZINC001240680721.jpg;-6,5;0,01
ZINC001164899597;C19H2CLF2N7O;-10,4;0;img/ZINC001164899597.jpg;-5,7;0,23
ZINC000085888998;C43H3N5O7;-10,3;0;img/ZINC000085888998.jpg;-4,59;0,27
ZINC000040393457;C29HN6OP;-10,4;0;img/ZINC000040393457.jpg;-4,85;0,09
ZINC000014910446;C21HN7O3;-10,2;0;img/ZINC000014910446.jpg;-5,38;0,05
ZINC000096272035;C20H6F2N10O12P2;-11;-2;img/ZINC000096272035.jpg;-3,35;0,01
ZINC000302859243;C20H2F3N6O;-10,5;0;img/ZINC000302859243.jpg;-5,73;0,03
ZINC000245241447;C38HCL6N5O8;-10,1;0;img/ZINC000245241447.jpg;-6,1;0,24
ZINC000023295607;C20HN6O4;-10,2;0;img/ZINC000023295607.jpg;-4,63;0,05
ZINC000072404888;C26H2N7O3;-11,6;0;img/ZINC000072404888.jpg;-6,44;0,24
ZINC001195120140;C21H3N6O6S;-10,8;-1;img/ZINC001195120140.jpg;-3,12;0,15
ZINC001170231502;C19H3N6O3S;-10,5;0;img/ZINC001170231502.jpg;-3,74;0,06
ZINC000591183657;C23H2N7O;-10,7;0;img/ZINC000591183657.jpg;-5,53;0,3
ZINC000663876336;C23N7;-11,1;0;img/ZINC000663876336.jpg;-6,45;0,15
ZINC001186670403;C19H5N8O6;-10,3;0;img/ZINC001186670403.jpg;-3,41;0,27
ZINC000785044189;C17HN5O7S;-10,6;0;img/ZINC000785044189.jpg;-3,09;0,22
ZINC001153775374;C16H2CLF3N6O;-10,1;0;img/ZINC001153775374.jpg;-4,75;0,1
ZINC000893729885;C18HF2N6O2;-10,2;0;img/ZINC000893729885.jpg;-5,62;0
ZINC000473111435;C30H6N15;-10,7;0;img/ZINC000473111435.jpg;-2,38;0,23
ZINC000028249547;C12H3N5O5S;-10,2;-1;img/ZINC000028249547.jpg;-3,05;0,16
ZINC001142385069;C21N9O4;-10,6;0;img/ZINC001142385069.jpg;-5,19;0,11
ZINC000257234610;C18H4F3N8O2;-10,3;0;img/ZINC000257234610.jpg;-4,37;0,27
ZINC000009211068;C23HCLN6O;-10,4;0;img/ZINC000009211068.jpg;-6,68;0,04
ZINC000095548921;C21H8N8O17P4;-10,6;-4;img/ZINC000095548921.jpg;;
ZINC000072402955;C28H2N7O2;-10,5;0;img/ZINC000072402955.jpg;-6,28;0,23
ZINC001245647228;C19N5O2;-10,6;0;img/ZINC001245647228.jpg;-5,65;0,05
ZINC000105965889;C26CLN6O5;-10,6;0;img/ZINC000105965889.jpg;-6,83;0,1
ZINC000824670131;C21HN9;-10,4;-1;img/ZINC000824670131.jpg;-6,62;0,15
ZINC000026869084;C19H2N6O5;-10,2;0;img/ZINC000026869084.jpg;-4,62;0,16
ZINC001170226545;C20H4N8O3;-10,6;0;img/ZINC001170226545.jpg;-5,23;0,11
ZINC000095615903;C42H4N8O5;-11,2;0;img/ZINC000095615903.jpg;-5,75;0,67
ZINC000053558156;C18HF2N6O3;-10,7;0;img/ZINC000053558156.jpg;-4,69;0,03
ZINC000036440947;C19H2N7O5S;-10,3;0;img/ZINC000036440947.jpg;-2,46;0,18
ZINC001190302754;C19H2N5O2;-10,3;-1;img/ZINC001190302754.jpg;-5,78;0,17
ZINC000023818387;C21N6O5;-10,5;0;img/ZINC000023818387.jpg;-5,14;0,16
ZINC000012405565;C19H4F3N6O4;-10,5;0;img/ZINC000012405565.jpg;-3,66;0,13
ZINC000028265131;C24H4N5O4;-10,1;0;img/ZINC000028265131.jpg;-5,39;0,65
ZINC001148933270;C20HN5O2;-10,3;0;img/ZINC001148933270.jpg;-5,78;0,2
ZINC000005148032;C22N6O2;-10,3;0;img/ZINC000005148032.jpg;-5,85;0,07
ZINC000479180201;C16H2N6O3S;-10,1;0;img/ZINC000479180201.jpg;-4,65;0,1
ZINC000545009055;C19N8O4;-10,5;0;img/ZINC000545009055.jpg;-5,33;0,1
ZINC000195509066;C34HCLN5O3;-10,1;0;img/ZINC000195509066.jpg;-6,48;0,48
ZINC000028122384;C26HFN6O4;-10,7;0;img/ZINC000028122384.jpg;-6,87;0,29
ZINC000507134496;C21HN7O4S;-11,6;0;img/ZINC000507134496.jpg;-3,67;0,06
ZINC000104771875;C19N6O6S2;-10,6;0;img/ZINC000104771875.jpg;-3,09;0,16
ZINC001154049553;C17H2N7O7P;-10,5;-1;img/ZINC001154049553.jpg;-3,86;0,07
ZINC001243480905;C21FN6O;-10,1;0;img/ZINC001243480905.jpg;-6,09;0,13
ZINC001142385471;C23N8O5;-11,2;0;img/ZINC001142385471.jpg;-4,79;0,08
ZINC000029049362;C30HF3N5O;-10,3;0;img/ZINC000029049362.jpg;-6,22;0,36
ZINC000257240400;C23H2CLN7O4;-10,8;0;img/ZINC000257240400.jpg;-5,81;0,12
ZINC000497920585;C19H2N6O5S;-10,3;0;img/ZINC000497920585.jpg;-1,97;0,1
ZINC000497339066;C21HN6O4S;-10,3;0;img/ZINC000497339066.jpg;-4,63;0,17
ZINC001142385392;C21N8O4;-10,9;0;img/ZINC001142385392.jpg;-5,63;0,14
ZINC000440619267;C18HN7O5;-10,4;0;img/ZINC000440619267.jpg;-5,52;0,17
ZINC000607698354;C20FN5O4;-10,4;0;img/ZINC000607698354.jpg;-5,23;0,04
ZINC000072406429;C27H2N7O3;-11;0;img/ZINC000072406429.jpg;-6,07;0,25
ZINC000008661039;C23H2N7O3;-10,5;0;img/ZINC000008661039.jpg;-5,55;0,15
ZINC000033866871;C20H6N6O6;-10,6;0;img/ZINC000033866871.jpg;-3,57;0,23
ZINC001178101433;C18H2N7O7P;-10,4;-1;img/ZINC001178101433.jpg;-3,56;0,06
ZINC001218634607;C17H4N6O7P;-11;0;img/ZINC001218634607.jpg;-5,35;0,06
ZINC000011692401;C22CLFN5O3;-10,5;0;img/ZINC000011692401.jpg;-5,7;0,07
ZINC000010021785;C24N4O5;-10,4;0;img/ZINC000010021785.jpg;-5,61;0,18
ZINC000010964918;C22HN6O2;-10,1;0;img/ZINC000010964918.jpg;-5,81;0,03
ZINC000653835469;C33H2N10O3;-10,5;0;img/ZINC000653835469.jpg;-4,59;0,24
ZINC000073222811;C23H3N7O2;-10,4;0;img/ZINC000073222811.jpg;-5,24;0,14
ZINC000012602138;C24N6O3S;-11;0;img/ZINC000012602138.jpg;-5,23;0,09
ZINC000009153005;C24HN6O2;-10,4;0;img/ZINC000009153005.jpg;-6,7;0,13
ZINC000009731613;C22N6O6;-10,5;0;img/ZINC000009731613.jpg;-5,89;0,02
ZINC000029391680;C19H2N5O5P;-10,9;0;img/ZINC000029391680.jpg;-3,77;0,24
ZINC000012661304;C24H2FN5O5;-11;0;img/ZINC000012661304.jpg;-6,12;0,31
ZINC000009421195;C22HCLN7O2;-10,3;0;img/ZINC000009421195.jpg;-6,51;0,03
ZINC000009373505;C27N5O4;-10,1;0;img/ZINC000009373505.jpg;-5,13;0,13
ZINC000009211159;C23HN6O3;-11,5;0;img/ZINC000009211159.jpg;-6,98;0,19
ZINC000072018785;C20H2N8O3;-10,4;0;img/ZINC000072018785.jpg;-4,43;0,07
ZINC000029830228;C22CLN8O4;-10,9;0;img/ZINC000029830228.jpg;-6,01;0,1
ZINC001174777295;C19H2N8O;-11,1;0;img/ZINC001174777295.jpg;-5,43;0,01
ZINC001218631311;C15H5N6O8P;-10,5;0;img/ZINC001218631311.jpg;-4,3;0,08
ZINC000028566929;C24HF3N8O3;-11,2;0;img/ZINC000028566929.jpg;-5,56;0,13
ZINC000328579069;C16H3N8O20P3;-10,9;-5;img/ZINC000328579069.jpg;-5;0,3
ZINC001191834467;C17H2N6O7P;-10,9;-1;img/ZINC001191834467.jpg;-3,72;0,22
ZINC000514576879;C23HN6O4;-10,1;0;img/ZINC000514576879.jpg;-4,43;0,21
ZINC000653785975;C21H5CLN10O3;-10,5;0;img/ZINC000653785975.jpg;-5,18;0,23
ZINC000027433130;C30H4CLN7O4;-10,3;0;img/ZINC000027433130.jpg;-5,01;0,24
ZINC000019289316;C22H2N5O4;-10,4;0;img/ZINC000019289316.jpg;-4,91;0,27
ZINC001185793623;C18H5CLFN6O5;-10,1;0;img/ZINC001185793623.jpg;-4,86;0,11
ZINC000278147321;C18N6O5;-10,8;0;img/ZINC000278147321.jpg;-5,86;0,1
ZINC000085604795;C20H6N10O8P;-10,8;-1;img/ZINC000085604795.jpg;-0,69;0,18
ZINC000004430622;C18N12O6;-10,6;0;img/ZINC000004430622.jpg;-3,94;0,21
ZINC000919721743;C22HN7O5;-10,4;0;img/ZINC000919721743.jpg;-4,97;0,23
ZINC000013589092;C21H4N6O6;-10,2;0;img/ZINC000013589092.jpg;-4,41;0,2
ZINC000072122066;C27H7N8O5;-10,9;1;img/ZINC000072122066.jpg;-5,39;0,35
ZINC001240896849;C20CLN5O2;-10,8;0;img/ZINC001240896849.jpg;-5,95;0,01
ZINC000463077555;C22HCLN5O2;-10,2;0;img/ZINC000463077555.jpg;-5,92;0,29
ZINC000040933797;C27H8N9;-10,3;0;img/ZINC000040933797.jpg;-2,64;0,25
ZINC000908544062;C20HN8;-10,8;0;img/ZINC000908544062.jpg;-6,67;0,05
ZINC000663850622;C20H2N8;-10,3;0;img/ZINC000663850622.jpg;-4,68;0,07
ZINC000746915271;C18HN7O6;-10,3;0;img/ZINC000746915271.jpg;-2,99;0,07
ZINC000124964401;C20H2N6O3;-10,2;0;img/ZINC000124964401.jpg;-5,19;0,07
ZINC000480565333;C22HN8O4;-11,1;0;img/ZINC000480565333.jpg;-4,45;0,11
ZINC000029049696;C35H3N6O3;-11;0;img/ZINC000029049696.jpg;-5,88;0,47
ZINC001182253914;C20H2FN5O2;-10,3;-1;img/ZINC001182253914.jpg;-6,24;0,13
ZINC000522828841;C19H2F2N6O5S;-10,2;0;img/ZINC000522828841.jpg;-2,93;0,1
ZINC000299840713;C32H3N8O5P;-10,2;0;img/ZINC000299840713.jpg;-2,53;0,36
ZINC001180096194;C21H5N8O5;-10,2;0;img/ZINC001180096194.jpg;-2,51;0,21
ZINC000015081259;C24HN5O5;-10,6;0;img/ZINC000015081259.jpg;-5,79;0,12
ZINC000135191020;C20FN5O3;-10,4;0;img/ZINC000135191020.jpg;-5,39;0,01
ZINC001170213628;C21H5N7O2;-10,5;1;img/ZINC001170213628.jpg;-5,71;0,14
ZINC000825369911;C20HN5O7;-10,2;0;img/ZINC000825369911.jpg;-4,24;0,17
ZINC000095599405;C30H4N6O5;-12,6;0;img/ZINC000095599405.jpg;-6,07;0,37
ZINC000024768253;C20N10O3;-10,1;0;img/ZINC000024768253.jpg;-3,88;0,24
ZINC001142384592;C22N9O5;-10,1;0;img/ZINC001142384592.jpg;-4,97;0,08
ZINC001142385361;C21N6O5;-10,7;0;img/ZINC001142385361.jpg;-5,57;0,05
ZINC000521813434;C19HN7O3;-10,1;0;img/ZINC000521813434.jpg;-4,55;0,06
ZINC000029124984;C29H3FN7O4;-10,9;0;img/ZINC000029124984.jpg;-5,71;0,5
ZINC001142385211;C24N8O4;-10,4;0;img/ZINC001142385211.jpg;-5,97;0,3
ZINC000004768955;C31H3N5O7S;-10,4;0;img/ZINC000004768955.jpg;-4,48;0,21
ZINC001240391742;C18HN6;-10,3;0;img/ZINC001240391742.jpg;-5,03;0,01
ZINC001190059941;C19H5N6O3;-10,3;0;img/ZINC001190059941.jpg;-4,91;0,12
ZINC000245241445;C38HCL6N5O8;-10,9;0;img/ZINC000245241445.jpg;-6,01;0,44
ZINC001146794792;C21H5N5O6;-10,4;0;img/ZINC001146794792.jpg;-4,58;0,14
ZINC000006936351;C24HN6O;-10,7;0;img/ZINC000006936351.jpg;-6,7;0,06
ZINC000644861272;C22HN7;-10,4;0;img/ZINC000644861272.jpg;-5,38;0,07
ZINC000001092784;C24N6O4S;-12,2;0;img/ZINC000001092784.jpg;-7,06;0,03
ZINC000557693577;C20H4N7O5;-10,3;0;img/ZINC000557693577.jpg;-4,68;0,35
ZINC001201228635;C17H3N7O7P;-11,6;-1;img/ZINC001201228635.jpg;-5,11;0,15
ZINC000016608242;C21HN7O4S;-10,4;0;img/ZINC000016608242.jpg;-5,02;0,2
ZINC000058568766;C25H6N9O9S;-10,8;-1;img/ZINC000058568766.jpg;-3,96;0,28
ZINC000516319307;C19BRN5O4;-10,1;0;img/ZINC000516319307.jpg;-5,45;0,22
ZINC000095478336;C19H3BRCLN8O2;-10,6;0;img/ZINC000095478336.jpg;-4,71;0,31
ZINC001147407418;C15H2N7O7P;-11;-1;img/ZINC001147407418.jpg;-2,94;0,23
ZINC000026175850;C35H4N6O4;-10,8;0;img/ZINC000026175850.jpg;-5,49;0,16
ZINC000006724930;C24HN6O;-10,2;0;img/ZINC000006724930.jpg;-7;0,01
ZINC000095572875;C27H2CL2N8;-11;0;img/ZINC000095572875.jpg;-6,35;0,31
ZINC000009713461;C26N5O2;-10,5;0;img/ZINC000009713461.jpg;-6,28;0,21
ZINC000095552263;C23H3BRN6O4S;-10,3;0;img/ZINC000095552263.jpg;-5,68;0,31
ZINC000257320151;C20H5N9O3;-10,2;0;img/ZINC000257320151.jpg;-3,81;0,23
ZINC001195387302;C15H3F2N8O2;-10,4;0;img/ZINC001195387302.jpg;-4,79;0,17
ZINC000048998274;C24H4N5O5;-10,8;0;img/ZINC000048998274.jpg;-5,55;0,2
ZINC000504706054;C21HN6O4;-10,1;0;img/ZINC000504706054.jpg;-4,75;0,1
ZINC000009153343;C30HN7O;-11,6;0;img/ZINC000009153343.jpg;-7,2;0,15
ZINC001191100356;C19H2N5O7P;-10,1;-1;img/ZINC001191100356.jpg;-4,47;0,26
ZINC000066080028;C24H6N6O11P;-10,6;-1;img/ZINC000066080028.jpg;-2,17;0,35
ZINC000013175085;C20H2N8O5S;-11;-1;img/ZINC000013175085.jpg;-3,42;0,08
ZINC001181112582;C19H4N5O3;-10,2;0;img/ZINC001181112582.jpg;-5,43;0,13
ZINC001218634034;C16H4N7O7P;-11,3;-1;img/ZINC001218634034.jpg;-3,11;0,34
ZINC000001691933;C19H3N9O5;-11,1;0;img/ZINC000001691933.jpg;-4,89;0,01
ZINC000049781409;C31HF3N7O;-10,1;0;img/ZINC000049781409.jpg;-6,84;0,41
ZINC000238901045;C23H5N6O8;-10,5;0;img/ZINC000238901045.jpg;-4,12;0,23
ZINC000095605860;C25H3F3N7O2;-10,9;0;img/ZINC000095605860.jpg;-5,05;0,35
ZINC001164985021;C20H2N7O;-10,3;1;img/ZINC001164985021.jpg;-6,82;0,3
ZINC000809345778;C19HN8O2;-10,6;0;img/ZINC000809345778.jpg;-6,61;0,02
ZINC000588217675;C22H2FN7O3;-10,5;1;img/ZINC000588217675.jpg;-4,84;0,23
ZINC000003930503;C20H4CLN7O4;-10,2;0;img/ZINC000003930503.jpg;-5,1;0,2
ZINC000029125299;C27H3N7O5S;-10,6;0;img/ZINC000029125299.jpg;-5,51;0,34
ZINC000920105564;C24H2N6O6;-10,5;0;img/ZINC000920105564.jpg;-5,6;0,26
ZINC001465754020;C22FN6O4;-10,1;0;img/ZINC001465754020.jpg;-4,91;0,11
ZINC000053549068;C18HN6O4S;-10,6;0;img/ZINC000053549068.jpg;-3,62;0,01
ZINC000647858507;C21FN5;-10,2;0;img/ZINC000647858507.jpg;-6,95;0,03
ZINC000824627119;C17H3N9O2;-10,2;0;img/ZINC000824627119.jpg;-6,47;0,4
ZINC001182020778;C18H2N5O8P;-10,1;-1;img/ZINC001182020778.jpg;-4,31;0,07
ZINC001194764134;C16HN5O9PS;-10,6;-2;img/ZINC001194764134.jpg;-2,82;0,11
ZINC000010968708;C23N6O3;-10,2;0;img/ZINC000010968708.jpg;-6,18;0,02
ZINC000049823181;C38H5N8O5S;-10,3;1;img/ZINC000049823181.jpg;-5,67;0,4
ZINC000436217792;C19H4N7O6;-10,9;0;img/ZINC000436217792.jpg;-4,12;0,15
ZINC001147224101;C15H3N7O8P;-11,4;-1;img/ZINC001147224101.jpg;-3,75;0,19
ZINC000022000354;C20HN6O6S;-10,7;0;img/ZINC000022000354.jpg;-2,51;0,31
ZINC000006936114;C23HN6O2;-10,3;0;img/ZINC000006936114.jpg;-6,54;0,07
ZINC000013559727;C23H2CLN7O3;-10,2;0;img/ZINC000013559727.jpg;-5,67;0,09
ZINC001240889566;C17HN4O;-10,2;0;img/ZINC001240889566.jpg;-6,52;0,02
ZINC001170226998;C21H2N6O2;-10,5;-1;img/ZINC001170226998.jpg;-5,63;0,1
ZINC000049771746;C20H8N10O10P;-10,2;-1;img/ZINC000049771746.jpg;;
ZINC000049746922;C36H6N9O3;-10,9;1;img/ZINC000049746922.jpg;-3,38;0,65
ZINC000434234033;C20H2N7O5;-10,3;0;img/ZINC000434234033.jpg;-4,59;0,19
ZINC000085565401;C19H9N8O12P;-10,3;-1;img/ZINC000085565401.jpg;-0,43;0,32
ZINC000049785625;C24H6N8O7S;-10,4;0;img/ZINC000049785625.jpg;-3,46;0,35
ZINC000097990164;C29HN9O2S;-10,3;0;img/ZINC000097990164.jpg;-6,68;0,24
ZINC000009153342;C30HN7O;-12,2;0;img/ZINC000009153342.jpg;-7,73;0,1
ZINC000028864999;C19H5IN7O3;-10,3;1;img/ZINC000028864999.jpg;-6,11;0,46
ZINC000745611517;C20H2N7O4;-10,4;0;img/ZINC000745611517.jpg;-5,05;0,16
ZINC001142387911;C18CLN7O4;-10,6;0;img/ZINC001142387911.jpg;-5,51;0,16
ZINC000049015609;C24H6N6O6;-10,9;0;img/ZINC000049015609.jpg;-5,08;0,59
ZINC000613584080;C18H3N7O2;-10,2;0;img/ZINC000613584080.jpg;-4,02;0,12
ZINC001195773459;C16H2N5O9PS;-10,8;-2;img/ZINC001195773459.jpg;-2,63;0,1
ZINC000009714486;C27H2N6O2;-10,5;1;img/ZINC000009714486.jpg;-6,03;0,06
ZINC000274842394;C21H3N6O2;-10,1;1;img/ZINC000274842394.jpg;-6,07;0,23
ZINC000585283980;C21H4N6O5;-10,7;1;img/ZINC000585283980.jpg;-7,03;0,05
ZINC000049802726;C29H3N6O2;-10,3;0;img/ZINC000049802726.jpg;-7,43;0,12
ZINC000785109967;C19HN5O6;-10,3;0;img/ZINC000785109967.jpg;-4,51;0,07
ZINC000537865404;C17H3N7O4;-10,3;0;img/ZINC000537865404.jpg;-4,46;0,05
ZINC000013649439;C20H4N5O6;-10,1;0;img/ZINC000013649439.jpg;-5,45;0,29
ZINC000049068610;C27H5N6O4;-10,1;0;img/ZINC000049068610.jpg;-4,81;0,26
ZINC000108474158;C20HCLN7O4;-10,5;0;img/ZINC000108474158.jpg;-4,34;0,1
ZINC000299863092;C24H7F3N9O11P2;-10,5;-2;img/ZINC000299863092.jpg;-0,32;0,24
ZINC001162061131;C22HN6O;-10,2;0;img/ZINC001162061131.jpg;-5,52;0,04
ZINC000049746307;C36H6N9O3;-11,2;1;img/ZINC000049746307.jpg;-4,4;0,69
ZINC000517601813;C23H2N7O;-10,5;0;img/ZINC000517601813.jpg;-5,65;0,04
ZINC000049014643;C21H3CLN6O5S;-11,2;0;img/ZINC000049014643.jpg;-5,98;0,59
ZINC000673624731;C22N6O5S;-10,6;0;img/ZINC000673624731.jpg;-3,62;0,05
ZINC000095476083;C27H2N9O2;-10,5;0;img/ZINC000095476083.jpg;-5,15;0,18
ZINC000068106437;C31H6N6O9P;-11,2;0;img/ZINC000068106437.jpg;-2,63;0,37
ZINC000150384161;C30H4N12O3S3;-11;0;img/ZINC000150384161.jpg;-3,77;0,17
ZINC001187820830;C18H2N5O8PS;-11,2;-1;img/ZINC001187820830.jpg;-3,51;0,28
ZINC000034693891;C26F2N4O2;-10,1;0;img/ZINC000034693891.jpg;-5,77;0,02
ZINC000498897651;C19HN8O3;-10,1;0;img/ZINC000498897651.jpg;-5,78;0,08
ZINC000028101655;C18H4N5O4;-10,3;0;img/ZINC000028101655.jpg;-4,51;0,21
ZINC000020556957;C22H3N7O3S;-10,7;0;img/ZINC000020556957.jpg;-4,22;0,02
ZINC001175414588;C18H2FN6O7P;-10,8;-1;img/ZINC001175414588.jpg;-3,42;0,2
ZINC000639417180;C18H2N6O3;-10,1;0;img/ZINC000639417180.jpg;-4,72;0,04
ZINC000543549676;C19H2FN7O3;-10,7;0;img/ZINC000543549676.jpg;-6,14;0,13
ZINC000754822402;C18HF3N6O7;-10,1;0;img/ZINC000754822402.jpg;-4,33;0,24
ZINC000012405561;C18H4N7O6;-10,2;0;img/ZINC000012405561.jpg;-5,32;0,22
ZINC000010274049;C21H4N8O7;-10,3;-1;img/ZINC000010274049.jpg;-3,58;0,16
ZINC000021871422;C23N6O2;-10,3;0;img/ZINC000021871422.jpg;-6,15;0,13
ZINC000607559469;C20HN7O4;-10,7;0;img/ZINC000607559469.jpg;-5,97;0,11
ZINC000063809550;C19H2FN5O4;-10,8;0;img/ZINC000063809550.jpg;-5,26;0,09
ZINC000002520868;C22H2N8O5;-10,3;-1;img/ZINC000002520868.jpg;-5,19;0,13
ZINC001473888613;C16HF3N5O4S;-10,3;0;img/ZINC001473888613.jpg;-3,36;0,01
ZINC000005052591;C20HN4O7S;-10,4;0;img/ZINC000005052591.jpg;-3,69;0,14
ZINC001201030072;C20H5FN7O4S;-10,4;0;img/ZINC001201030072.jpg;-3,99;0,55
ZINC000257223764;C23H3N8O2;-10,2;0;img/ZINC000257223764.jpg;-5,8;0,25
ZINC000095474117;C25H2N8O2;-10,5;0;img/ZINC000095474117.jpg;-6,49;0,01
ZINC001159195967;C18H4N7O2;-10,3;0;img/ZINC001159195967.jpg;-4,93;0,08
ZINC000028708817;C27H2FN5O4S2;-10,3;0;img/ZINC000028708817.jpg;-3,85;0,17
ZINC000006899827;C22HN7O;-10,3;0;img/ZINC000006899827.jpg;-5,42;0,09
ZINC001194278117;C16H4N7O4;-10,4;-1;img/ZINC001194278117.jpg;-4,52;0,07
ZINC000257355178;C20H10N10O21P4;-10,9;-4;img/ZINC000257355178.jpg;;
ZINC000257212996;C22H2CLN7O4;-10,5;0;img/ZINC000257212996.jpg;-5,3;0,22
ZINC001195766073;C16H2N5O9PS;-10,5;-3;img/ZINC001195766073.jpg;-2,39;0,26
ZINC000066103229;C20CL2N6O5S;-11;0;img/ZINC000066103229.jpg;-5,29;0,15
ZINC001170218269;C16H5N8O4;-10,6;0;img/ZINC001170218269.jpg;-4,8;0,2
ZINC001164759157;C23H2CLN6;-10,3;1;img/ZINC001164759157.jpg;-7,87;0,09
ZINC000553408937;C21H4N7O4;-10,3;1;img/ZINC000553408937.jpg;-5,73;0,29
ZINC000095574448;C34H3CLN9O;-11,4;0;img/ZINC000095574448.jpg;-6,75;0,27
ZINC000299854440;C20H5CLN6O8;-10,1;-1;img/ZINC000299854440.jpg;-4,03;0,3
ZINC000102612713;C30H2N6O5;-10,5;0;img/ZINC000102612713.jpg;-6,42;0,22
ZINC000485162646;C17HCLF3N8O3;-10,5;0;img/ZINC000485162646.jpg;-4,37;0,08
ZINC000877197335;C23N5O5;-10,1;0;img/ZINC000877197335.jpg;-5,16;0,14
ZINC000301272649;C18HFN7O;-10,3;0;img/ZINC000301272649.jpg;-6,29;0,05
ZINC000012405758;C30H4N8O6;-10,6;0;img/ZINC000012405758.jpg;-5,55;0,43
ZINC000517368434;C19N8O3;-10,2;0;img/ZINC000517368434.jpg;-5,2;0,11
ZINC000049771489;C18H4CLIN6O4;-10,2;0;img/ZINC000049771489.jpg;-4,89;0,19
ZINC000004830721;C28H6N7O7;-10,1;0;img/ZINC000004830721.jpg;-3,12;0,39
ZINC000010425581;C23HN5O5;-10,4;0;img/ZINC000010425581.jpg;-5,57;0,25
ZINC000095446888;C22HN5O2;-10,5;0;img/ZINC000095446888.jpg;-6,36;0,1
ZINC000034692915;C26CLFN4O2;-10,2;0;img/ZINC000034692915.jpg;-6,25;0,03
ZINC000013365246;C22HN5O3S;-10,5;0;img/ZINC000013365246.jpg;-5,54;0,14
ZINC001142388820;C19H3FN8O4;-10,8;0;img/ZINC001142388820.jpg;-3,62;0,12
ZINC000169337411;C39H4N8O5;-10,2;1;img/ZINC000169337411.jpg;-5,79;0,23
ZINC000169320324;C24H2N5O6PS;-10,3;-1;img/ZINC000169320324.jpg;-4,66;0,12
ZINC000049112884;C27H4N5O5;-11;0;img/ZINC000049112884.jpg;-5,72;0,37
ZINC000169341355;C26H8N7O5;-10,1;1;img/ZINC000169341355.jpg;-4,96;0,31
ZINC001185896381;C20H3CLN9O3;-11,1;0;img/ZINC001185896381.jpg;-5,58;0,65
ZINC001177817910;C18H2N6O8P;-11,3;-1;img/ZINC001177817910.jpg;-3,65;0,06
ZINC000085889001;C43H3N5O7;-10,5;0;img/ZINC000085889001.jpg;-5,2;0,54
ZINC000672242736;C19H4N7O4;-10,1;0;img/ZINC000672242736.jpg;-4,38;0,3
ZINC000299837135;C30H4FN6O3;-10,5;0;img/ZINC000299837135.jpg;-6,8;0,27
ZINC000034800603;C19H7N8O6S;-10,6;0;img/ZINC000034800603.jpg;-2,01;0,37
ZINC000917440411;C18N9O5S;-10,2;-1;img/ZINC000917440411.jpg;-3,78;0,07
ZINC000257292464;C21H4N8O2;-10,6;0;img/ZINC000257292464.jpg;-4,44;0,21
ZINC001164939681;C28FN6O;-10,3;0;img/ZINC001164939681.jpg;-6,39;0,07
ZINC000029128107;C20HN6O6S;-11,1;0;img/ZINC000029128107.jpg;-4,2;0,19
ZINC000013559492;C19HN5O7S;-10,7;0;img/ZINC000013559492.jpg;-5,05;0,24
ZINC000012405503;C21H6N7O4;-10,7;0;img/ZINC000012405503.jpg;-5,36;0,16
ZINC000150342268;C38HCL6N5O8;-10,5;0;img/ZINC000150342268.jpg;-5,77;0,38
ZINC000066078738;C20CL2N6O5S;-11;0;img/ZINC000066078738.jpg;-5,94;0,16
ZINC000022424954;C16H2CLN7O6;-10,1;0;img/ZINC000022424954.jpg;-5,45;0,08
ZINC000514902120;C21F3N6O4;-10,1;0;img/ZINC000514902120.jpg;-3,87;0,08
ZINC001174039607;C19H3N6O7P;-10,9;-2;img/ZINC001174039607.jpg;-3,8;0,28
ZINC001182831365;C23H2FN7O5;-10,2;0;img/ZINC001182831365.jpg;-5,32;0,1
ZINC000029689429;C21HN6O5;-10,4;0;img/ZINC000029689429.jpg;-4,57;0,13
ZINC001164903069;C25HF2N6O;-10,4;1;img/ZINC001164903069.jpg;-6,79;0,14
ZINC000009152986;C22HF2N6O;-10,9;0;img/ZINC000009152986.jpg;-6,41;0,23
ZINC000655224690;C19H4N6O4;-10,9;0;img/ZINC000655224690.jpg;-4,93;0,13
ZINC000150572779;C39H3N7O6S;-10,2;0;img/ZINC000150572779.jpg;-5,12;0,24
ZINC001218634692;C16H4N7O7P;-10,4;-1;img/ZINC001218634692.jpg;-3,07;0,04
ZINC000545124874;C19N6O5;-10,5;0;img/ZINC000545124874.jpg;-5,44;0,14
ZINC000095478854;C26H2CLN8O2;-10,4;0;img/ZINC000095478854.jpg;-5,39;0,06
ZINC001164989090;C19HCLF2N7OS;-10,2;0;img/ZINC001164989090.jpg;-5,89;0,26
